"IndicatorCode","Indicator","ValueType","ParentLocationCode","ParentLocation","Location.type","SpatialDimValueCode","Location","Period.type","Period","IsLatestYear","Dim1.type","Dim1","Dim1ValueCode","Dim2.type","Dim2","Dim2ValueCode","Dim3.type","Dim3","Dim3ValueCode","DataSourceDimValueCode","DataSource","FactValueNumericPrefix","FactValueNumeric","FactValueUoM","FactValueNumericLowPrefix","FactValueNumericLow","FactValueNumericHighPrefix","FactValueNumericHigh","Value","FactValueTranslationID","FactComments","Language","DateModified","Region Name","M49 Code","Sub-region Name"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","UGA","Uganda","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.32,NA,NA,14.73,NA,16,"15.3 [14.7-16.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",800,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","MMR","Myanmar","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.32,NA,NA,14.7,NA,16.16,"15.3 [14.7-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",104,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","MWI","Malawi","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.28,NA,NA,14.81,NA,15.74,"15.3 [14.8-15.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",454,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","GHA","Ghana","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.29,NA,NA,14.83,NA,15.81,"15.3 [14.8-15.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",288,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","ZAF","South Africa","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.27,NA,NA,15.12,NA,15.41,"15.3 [15.1-15.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",710,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","SRB","Serbia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA,NA,15.24,NA,15.36,"15.3 [15.2-15.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",688,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","ROU","Romania","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.34,NA,NA,15.31,NA,15.38,"15.3 [15.3-15.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",642,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","IDN","Indonesia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,14.57,NA,16.01,"15.4 [14.6-16.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",360,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","COD","Democratic Republic of the Congo","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,14.77,NA,15.92,"15.4 [14.8-15.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",180,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","TCD","Chad","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.46,NA,NA,14.82,NA,16.18,"15.5 [14.8-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",148,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","DJI","Djibouti","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.52,NA,NA,14.88,NA,16.32,"15.5 [14.9-16.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",262,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","NAM","Namibia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.47,NA,NA,14.96,NA,16.02,"15.5 [15.0-16.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",516,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","COG","Congo","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.53,NA,NA,15,NA,16.16,"15.5 [15.0-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",178,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","CIV","Cote d'Ivoire","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.64,NA,NA,14.94,NA,16.29,"15.6 [14.9-16.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",384,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","YEM","Yemen","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.59,NA,NA,14.88,NA,16.45,"15.6 [14.9-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",887,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","PRY","Paraguay","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.59,NA,NA,15,NA,16.16,"15.6 [15.0-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",600,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","VUT","Vanuatu","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.64,NA,NA,15.03,NA,16.31,"15.6 [15.0-16.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",548,"Melanesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","MDG","Madagascar","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.64,NA,NA,15.08,NA,16.2,"15.6 [15.1-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",450,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","BWA","Botswana","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.61,NA,NA,15.15,NA,16.14,"15.6 [15.2-16.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",72,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","IND","India","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.62,NA,NA,15.31,NA,15.9,"15.6 [15.3-15.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",356,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","FJI","Fiji","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.67,NA,NA,14.92,NA,16.52,"15.7 [14.9-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",242,"Melanesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","SLB","Solomon Islands","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.72,NA,NA,15.03,NA,16.38,"15.7 [15.0-16.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",90,"Melanesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","MOZ","Mozambique","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.73,NA,NA,15.06,NA,16.52,"15.7 [15.1-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",508,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","GMB","Gambia","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.74,NA,NA,15.21,NA,16.37,"15.7 [15.2-16.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",270,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","LVA","Latvia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,NA,NA,15.58,NA,15.8,"15.7 [15.6-15.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",428,"Northern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","SUR","Suriname","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.75,NA,NA,14.76,NA,16.76,"15.8 [14.8-16.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",740,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","PNG","Papua New Guinea","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,NA,NA,14.92,NA,16.91,"15.8 [14.9-16.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",598,"Melanesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","LCA","Saint Lucia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81,NA,NA,14.91,NA,16.92,"15.8 [14.9-16.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",662,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","GIN","Guinea","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81,NA,NA,15.13,NA,16.49,"15.8 [15.1-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",324,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","FSM","Micronesia (Federated States of)","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,15.2,NA,16.44,"15.8 [15.2-16.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",583,"Micronesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","AGO","Angola","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.85,NA,NA,15.17,NA,16.6,"15.8 [15.2-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",24,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","ERI","Eritrea","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,15.32,NA,16.28,"15.8 [15.3-16.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",232,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","GTM","Guatemala","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.77,NA,NA,15.43,NA,16.15,"15.8 [15.4-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",320,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","KEN","Kenya","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.83,NA,NA,15.37,NA,16.33,"15.8 [15.4-16.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",404,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","ZAF","South Africa","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81,NA,NA,15.67,NA,15.95,"15.8 [15.7-16.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",710,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","GUY","Guyana","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.85,NA,NA,14.92,NA,17.16,"15.9 [14.9-17.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",328,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","SEN","Senegal","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,15.34,NA,16.53,"15.9 [15.3-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",686,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","MKD","North Macedonia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.94,NA,NA,15.55,NA,16.34,"15.9 [15.5-16.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",807,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","MDA","Republic of Moldova","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.95,NA,NA,15.73,NA,16.21,"15.9 [15.7-16.2]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",498,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","GAB","Gabon","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.03,NA,NA,15.45,NA,16.5,"16.0 [15.4-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",266,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","BOL","Bolivia (Plurinational State of)","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.03,NA,NA,15.41,NA,16.65,"16.0 [15.4-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",68,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","CPV","Cabo Verde","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.01,NA,NA,15.52,NA,16.53,"16.0 [15.5-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",132,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","KGZ","Kyrgyzstan","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.98,NA,NA,15.48,NA,16.61,"16.0 [15.5-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",417,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","MDG","Madagascar","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,15.48,NA,16.57,"16.0 [15.5-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",450,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","BDI","Burundi","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05,NA,NA,15.57,NA,16.69,"16.0 [15.6-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",108,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","HUN","Hungary","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.02,NA,NA,15.95,NA,16.07,"16.0 [16.0-16.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",348,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","SSD","South Sudan","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.07,NA,NA,15.33,NA,16.75,"16.1 [15.3-16.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",728,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","CMR","Cameroon","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05,NA,NA,15.42,NA,16.71,"16.1 [15.4-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",120,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","LAO","Lao People's Democratic Republic","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,NA,NA,15.37,NA,16.73,"16.1 [15.4-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",418,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","TGO","Togo","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.09,NA,NA,15.45,NA,16.72,"16.1 [15.4-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",768,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","NER","Niger","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.09,NA,NA,15.41,NA,16.79,"16.1 [15.4-16.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",562,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","TCD","Chad","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,15.48,NA,16.76,"16.1 [15.5-16.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",148,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","ZMB","Zambia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08,NA,NA,15.47,NA,16.79,"16.1 [15.5-16.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",894,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","BFA","Burkina Faso","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.14,NA,NA,15.68,NA,16.73,"16.1 [15.7-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",854,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","HND","Honduras","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.11,NA,NA,15.79,NA,16.56,"16.1 [15.8-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",340,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","MNE","Montenegro","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.13,NA,NA,15.92,NA,16.37,"16.1 [15.9-16.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",499,"Southern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","BEN","Benin","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.18,NA,NA,15.71,NA,16.62,"16.2 [15.7-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",204,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","RWA","Rwanda","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.21,NA,NA,15.69,NA,16.64,"16.2 [15.7-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",646,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","OMN","Oman","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,NA,NA,15.87,NA,16.59,"16.2 [15.9-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",512,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AMR","Americas","Country","CUB","Cuba","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.22,NA,NA,15.95,NA,16.59,"16.2 [16.0-16.6]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Americas",192,"Latin America and the Caribbean"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","GIN","Guinea","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.33,NA,NA,15.64,NA,17.07,"16.3 [15.6-17.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",324,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EMR","Eastern Mediterranean","Country","IRQ","Iraq","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.25,NA,NA,15.71,NA,16.91,"16.3 [15.7-16.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",368,"Western Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","UZB","Uzbekistan","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.26,NA,NA,15.79,NA,16.79,"16.3 [15.8-16.8]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",860,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","TKM","Turkmenistan","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35,NA,NA,15.73,NA,17.05,"16.4 [15.7-17.0]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",795,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","PNG","Papua New Guinea","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.43,NA,NA,15.67,NA,17.26,"16.4 [15.7-17.3]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Oceania",598,"Melanesia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","SLE","Sierra Leone","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.36,NA,NA,15.78,NA,17.06,"16.4 [15.8-17.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",694,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","COD","Democratic Republic of the Congo","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.43,NA,NA,15.88,NA,17.13,"16.4 [15.9-17.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",180,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","KAZ","Kazakhstan","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,16.14,NA,16.68,"16.4 [16.1-16.7]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",398,"Central Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","SVK","Slovakia","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.36,NA,NA,16.3,NA,16.44,"16.4 [16.3-16.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",703,"Eastern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","EUR","Europe","Country","LTU","Lithuania","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39,NA,NA,16.29,NA,16.48,"16.4 [16.3-16.5]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Europe",440,"Northern Europe"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","WPR","Western Pacific","Country","IDN","Indonesia","Year",2021,"true","Sex","Female","SEX_FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,15.85,NA,17.38,"16.5 [15.8-17.4]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",360,"South-eastern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","NER","Niger","Year",2021,"true","Sex","Both sexes","SEX_BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.49,NA,NA,15.94,NA,17.08,"16.5 [15.9-17.1]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",562,"Sub-Saharan Africa"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","SEAR","South-East Asia","Country","NPL","Nepal","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.47,NA,NA,16.04,NA,16.87,"16.5 [16.0-16.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Asia",524,"Southern Asia"
"WHOSIS_000015","Life expectancy at age 60 (years)","text","AFR","Africa","Country","MLI","Mali","Year",2021,"true","Sex","Male","SEX_MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51,NA,NA,16.11,NA,16.93,"16.5 [16.1-16.9]",NA,NA,"EN","2024-08-01T22:00:00.000Z","Africa",466,"Sub-Saharan Africa"
